id,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau
1759,M,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,3.897.534.246.575.340,28.109.589.041.095.800,1,1,1,0,4.0,FALSE
1760,M,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,3.897.534.246.575.340,28.109.589.041.095.800,1,1,1,0,4.0,FALSE
1761,M,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,3.897.534.246.575.340,28.109.589.041.095.800,1,1,1,0,4.0,FALSE
1762,M,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,3.897.534.246.575.340,28.109.589.041.095.800,1,1,1,0,4.0,FALSE
1763,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,44.586.301.369.863.000,4.145.205.479.452.050,1,0,0,0,2.0,FALSE
1764,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,44.586.301.369.863.000,4.145.205.479.452.050,1,0,0,0,2.0,FALSE
1765,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,32.153.424.657.534.200,4.975.342.465.753.420,1,0,0,0,2.0,FALSE
1766,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,32.153.424.657.534.200,4.975.342.465.753.420,1,0,0,0,2.0,FALSE
1767,F,N,Y,1,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,30.367.123.287.671.200,29.753.424.657.534.200,1,1,1,0,3.0,FALSE
1768,M,Y,Y,0,Commercial associate,Higher education,Married,House / apartment,5.656.438.356.164.380,11.065.753.424.657.500,1,0,1,0,2.0,FALSE
1769,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,411.945.205.479.452,9.147.945.205.479.450,1,0,0,0,1.0,FALSE
1770,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,411.945.205.479.452,9.147.945.205.479.450,1,0,0,0,1.0,FALSE
1771,F,N,Y,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,3.338.356.164.383.560,12.904.109.589.041.000,1,1,1,0,2.0,FALSE
1772,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,48.583.561.643.835.600,15.402.739.726.027.300,1,0,1,0,2.0,FALSE
1773,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,48.583.561.643.835.600,15.402.739.726.027.300,1,0,1,0,2.0,FALSE
1774,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,48.583.561.643.835.600,15.402.739.726.027.300,1,0,1,0,2.0,FALSE
1775,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,48.583.561.643.835.600,15.402.739.726.027.300,1,0,1,0,2.0,FALSE
1776,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,48.583.561.643.835.600,15.402.739.726.027.300,1,0,1,0,2.0,FALSE
1777,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,48.583.561.643.835.600,15.402.739.726.027.300,1,0,1,0,2.0,FALSE
1778,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,48.583.561.643.835.600,15.402.739.726.027.300,1,0,1,0,2.0,FALSE
1779,F,Y,Y,0,Pensioner,Higher education,Married,House / apartment,60.484.931.506.849.300,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
1780,F,Y,Y,0,Pensioner,Higher education,Married,House / apartment,60.484.931.506.849.300,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
1781,M,Y,N,1,Working,Secondary / secondary special,Married,House / apartment,28.112.328.767.123.200,6.438.356.164.383.560,1,0,1,0,3.0,FALSE
1782,M,Y,N,1,Working,Secondary / secondary special,Married,House / apartment,28.112.328.767.123.200,6.438.356.164.383.560,1,0,1,0,3.0,FALSE
1783,F,Y,Y,0,Working,Higher education,Civil marriage,House / apartment,4.184.657.534.246.570,3.898.630.136.986.300,1,0,0,1,2.0,FALSE
1784,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.198.630.136.986.300,20.575.342.465.753.400,1,1,1,0,2.0,FALSE
1785,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.198.630.136.986.300,20.575.342.465.753.400,1,1,1,0,2.0,FALSE
1786,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.198.630.136.986.300,20.575.342.465.753.400,1,1,1,0,2.0,FALSE
1787,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.198.630.136.986.300,20.575.342.465.753.400,1,1,1,0,2.0,FALSE
1788,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.198.630.136.986.300,20.575.342.465.753.400,1,1,1,0,2.0,FALSE
1789,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.198.630.136.986.300,20.575.342.465.753.400,1,1,1,0,2.0,FALSE
1790,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.138.082.191.780.820,4.394.520.547.945.200,1,0,0,0,2.0,FALSE
1791,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.138.082.191.780.820,4.394.520.547.945.200,1,0,0,0,2.0,FALSE
1792,F,Y,Y,0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.989.041.095.890.400,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
1793,F,Y,Y,0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.989.041.095.890.400,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
1794,F,Y,Y,0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.989.041.095.890.400,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
1795,F,Y,Y,0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.989.041.095.890.400,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
1796,F,Y,Y,0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.989.041.095.890.400,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
1797,F,Y,Y,0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.989.041.095.890.400,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
1798,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.054.520.547.945.200,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
1799,M,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.778.630.136.986.300,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
1800,M,Y,N,0,Commercial associate,Higher education,Married,House / apartment,35.967.123.287.671.200,3.813.698.630.136.980,1,0,0,0,2.0,FALSE
1801,M,Y,N,0,Commercial associate,Higher education,Married,House / apartment,35.967.123.287.671.200,3.813.698.630.136.980,1,0,0,0,2.0,FALSE
1802,M,Y,N,0,Commercial associate,Higher education,Married,House / apartment,35.967.123.287.671.200,3.813.698.630.136.980,1,0,0,0,2.0,FALSE
1803,M,N,Y,0,Commercial associate,Higher education,Married,With parents,5.227.945.205.479.450,10.328.767.123.287.600,1,0,0,0,2.0,FALSE
1804,F,N,Y,1,Working,Secondary / secondary special,Separated,House / apartment,3.823.561.643.835.610,14.873.972.602.739.700,1,0,0,0,2.0,FALSE
1805,M,Y,N,0,Commercial associate,Higher education,Married,House / apartment,5.177.534.246.575.340,3.621.917.808.219.170,1,0,0,0,2.0,FALSE
1806,F,Y,Y,1,Commercial associate,Higher education,Married,House / apartment,4.658.082.191.780.820,2.2,1,1,1,0,3.0,FALSE
1807,M,Y,Y,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,4.161.917.808.219.170,4.789.041.095.890.410,1,1,1,0,2.0,FALSE
1808,F,Y,Y,0,Working,Incomplete higher,Married,House / apartment,3.969.041.095.890.410,6.953.424.657.534.240,1,0,0,0,2.0,FALSE
1809,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.635.616.438.356.100,28.386.301.369.863.000,1,0,1,0,2.0,FALSE
1810,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,5.195.616.438.356.160,3.950.684.931.506.840,1,0,1,0,2.0,FALSE
1811,M,N,N,1,Working,Secondary / secondary special,Married,House / apartment,3.806.027.397.260.270,5.284.931.506.849.310,1,0,0,0,3.0,FALSE
1812,F,Y,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,5.424.931.506.849.310,29.506.849.315.068.400,1,0,1,0,2.0,FALSE
1813,F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,5.402.191.780.821.910,25.342.465.753.424.600,1,1,0,0,1.0,FALSE
1814,F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.738.904.109.589.040,953.972.602.739.726,1,0,1,0,3.0,FALSE
1815,F,Y,Y,0,State servant,Higher education,Married,House / apartment,5.407.397.260.273.970,1.468.219.178.082.190,1,0,0,0,2.0,FALSE
1816,F,Y,Y,0,State servant,Higher education,Married,House / apartment,5.407.397.260.273.970,1.468.219.178.082.190,1,0,0,0,2.0,FALSE
1817,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,498.054.794.520.548,7.597.260.273.972.600,1,0,1,0,2.0,FALSE
1818,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,498.054.794.520.548,7.597.260.273.972.600,1,0,1,0,2.0,FALSE
1819,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,498.054.794.520.548,7.597.260.273.972.600,1,0,1,0,2.0,FALSE
1820,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,498.054.794.520.548,7.597.260.273.972.600,1,0,1,0,2.0,FALSE
1821,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,498.054.794.520.548,7.597.260.273.972.600,1,0,1,0,2.0,FALSE
1822,F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,519.041.095.890.411,4.594.520.547.945.200,1,1,0,0,1.0,FALSE
1823,F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,519.041.095.890.411,4.594.520.547.945.200,1,1,0,0,1.0,FALSE
1824,F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,519.041.095.890.411,4.594.520.547.945.200,1,1,0,0,1.0,FALSE
1825,F,N,Y,0,Pensioner,Higher education,Married,House / apartment,6.297.260.273.972.600,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
1826,F,N,Y,0,Pensioner,Higher education,Married,House / apartment,6.297.260.273.972.600,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
1827,F,N,Y,0,Pensioner,Higher education,Married,House / apartment,6.297.260.273.972.600,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
1828,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,5.853.424.657.534.240,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
1829,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,5.853.424.657.534.240,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
1830,F,N,Y,0,Working,Secondary / secondary special,Separated,House / apartment,46.945.205.479.452.000,2.547.945.205.479.450,1,1,1,0,1.0,FALSE
1831,F,N,Y,2,Working,Higher education,Married,House / apartment,3.331.506.849.315.060,12.547.945.205.479.400,1,0,0,0,4.0,FALSE
1832,F,N,Y,2,Working,Higher education,Married,House / apartment,3.331.506.849.315.060,12.547.945.205.479.400,1,0,0,0,4.0,FALSE
1833,F,N,N,1,Pensioner,Secondary / secondary special,Married,House / apartment,5.016.164.383.561.640,-10.006.657.534.246.500,1,0,0,0,3.0,TRUE
1834,F,N,N,1,Pensioner,Secondary / secondary special,Married,House / apartment,5.016.164.383.561.640,-10.006.657.534.246.500,1,0,0,0,3.0,TRUE
1835,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.207.397.260.273.970,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
1836,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.207.397.260.273.970,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
1837,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.207.397.260.273.970,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
1838,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.207.397.260.273.970,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
1839,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.207.397.260.273.970,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
1840,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.207.397.260.273.970,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
1841,M,Y,N,1,Working,Secondary / secondary special,Civil marriage,House / apartment,4.430.958.904.109.580,7.841.095.890.410.950,1,0,0,0,3.0,FALSE
1842,M,Y,N,1,Working,Secondary / secondary special,Civil marriage,House / apartment,4.430.958.904.109.580,7.841.095.890.410.950,1,0,0,0,3.0,FALSE
1843,M,Y,N,1,Working,Secondary / secondary special,Civil marriage,House / apartment,4.430.958.904.109.580,7.841.095.890.410.950,1,0,0,0,3.0,FALSE
1844,M,Y,N,1,Working,Secondary / secondary special,Civil marriage,House / apartment,4.430.958.904.109.580,7.841.095.890.410.950,1,0,0,0,3.0,FALSE
1845,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.766.575.342.465.750,12.547.945.205.479.400,1,0,0,0,3.0,FALSE
1846,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.766.575.342.465.750,12.547.945.205.479.400,1,0,0,0,3.0,FALSE
1847,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.766.575.342.465.750,12.547.945.205.479.400,1,0,0,0,3.0,FALSE
1848,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.766.575.342.465.750,12.547.945.205.479.400,1,0,0,0,3.0,FALSE
1849,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.766.575.342.465.750,12.547.945.205.479.400,1,0,0,0,3.0,FALSE
1850,F,N,Y,0,Commercial associate,Higher education,Married,Rented apartment,32.704.109.589.041.000,5.175.342.465.753.420,1,0,0,0,2.0,FALSE
1851,F,N,Y,2,Working,Secondary / secondary special,Separated,House / apartment,4.075.068.493.150.680,6.594.520.547.945.200,1,0,0,0,3.0,FALSE
1852,F,N,Y,2,Working,Secondary / secondary special,Separated,House / apartment,4.075.068.493.150.680,6.594.520.547.945.200,1,0,0,0,3.0,FALSE
1853,F,N,Y,2,Working,Secondary / secondary special,Separated,House / apartment,4.075.068.493.150.680,6.594.520.547.945.200,1,0,0,0,3.0,FALSE
1854,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,2.483.835.616.438.350,6.594.520.547.945.200,1,0,0,0,3.0,FALSE
1855,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,2.483.835.616.438.350,6.594.520.547.945.200,1,0,0,0,3.0,FALSE
1856,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,2.483.835.616.438.350,6.594.520.547.945.200,1,0,0,0,3.0,FALSE
1857,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,39.942.465.753.424.600,5.068.493.150.684.930,1,0,1,0,2.0,FALSE
1858,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.099.178.082.191.780,1.418.082.191.780.820,1,0,0,0,3.0,FALSE
1859,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.006.027.397.260.270,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
1860,M,Y,Y,0,Pensioner,Higher education,Married,House / apartment,6.475.616.438.356.160,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
1861,M,Y,Y,0,Pensioner,Higher education,Married,House / apartment,6.475.616.438.356.160,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
1862,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,4.155.342.465.753.420,5.923.287.671.232.870,1,0,0,0,3.0,FALSE
1863,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,4.155.342.465.753.420,5.923.287.671.232.870,1,0,0,0,3.0,FALSE
1864,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,4.155.342.465.753.420,5.923.287.671.232.870,1,0,0,0,3.0,FALSE
1865,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,4.155.342.465.753.420,5.923.287.671.232.870,1,0,0,0,3.0,FALSE
1866,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,4.155.342.465.753.420,5.923.287.671.232.870,1,0,0,0,3.0,FALSE
1867,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,4.155.342.465.753.420,5.923.287.671.232.870,1,0,0,0,3.0,FALSE
1868,M,N,Y,0,Commercial associate,Higher education,Married,House / apartment,579.041.095.890.411,7.841.095.890.410.950,1,0,0,0,2.0,FALSE
1869,F,N,Y,1,Working,Higher education,Married,House / apartment,3.040.821.917.808.210,550.958.904.109.589,1,0,0,0,3.0,FALSE
1870,M,Y,Y,0,Working,Higher education,Married,House / apartment,2.971.780.821.917.800,74.301.369.863.013.600,1,0,0,0,2.0,FALSE
1871,M,Y,Y,0,Working,Higher education,Married,House / apartment,2.971.780.821.917.800,74.301.369.863.013.600,1,0,0,0,2.0,FALSE
1872,M,Y,Y,0,Working,Higher education,Married,House / apartment,2.971.780.821.917.800,74.301.369.863.013.600,1,0,0,0,2.0,FALSE
1873,M,Y,Y,0,Working,Higher education,Married,House / apartment,2.971.780.821.917.800,74.301.369.863.013.600,1,0,0,0,2.0,FALSE
1874,F,Y,Y,0,Pensioner,Higher education,Married,House / apartment,5.702.739.726.027.390,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
1875,F,Y,Y,0,Working,Higher education,Married,House / apartment,509.013.698.630.137,550.958.904.109.589,1,1,0,0,2.0,FALSE
1876,F,Y,Y,0,Working,Higher education,Married,House / apartment,509.013.698.630.137,550.958.904.109.589,1,1,0,0,2.0,FALSE
1877,F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,647.095.890.410.959,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
1878,F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,647.095.890.410.959,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
1879,F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,647.095.890.410.959,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
1880,F,N,Y,2,Working,Secondary / secondary special,Married,With parents,40.032.876.712.328.700,10.876.712.328.767.100,1,0,0,0,4.0,FALSE
1881,F,N,Y,2,Working,Secondary / secondary special,Married,With parents,40.032.876.712.328.700,10.876.712.328.767.100,1,0,0,0,4.0,FALSE
1882,F,N,Y,2,Working,Secondary / secondary special,Married,With parents,40.032.876.712.328.700,10.876.712.328.767.100,1,0,0,0,4.0,FALSE
1883,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,4.235.342.465.753.420,17.589.041.095.890.400,1,0,0,0,2.0,FALSE
1884,F,Y,Y,1,Working,Higher education,Married,House / apartment,3.535.068.493.150.680,801.095.890.410.959,1,0,0,0,3.0,FALSE
1885,F,Y,Y,1,Working,Higher education,Married,House / apartment,3.535.068.493.150.680,801.095.890.410.959,1,0,0,0,3.0,FALSE
1886,F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,3.564.931.506.849.310,3.676.712.328.767.120,1,0,1,0,3.0,FALSE
1887,F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,3.564.931.506.849.310,3.676.712.328.767.120,1,0,1,0,3.0,FALSE
1888,F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,3.564.931.506.849.310,3.676.712.328.767.120,1,0,1,0,3.0,FALSE
1889,F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,3.564.931.506.849.310,3.676.712.328.767.120,1,0,1,0,3.0,FALSE
1890,F,N,N,3,Commercial associate,Secondary / secondary special,Married,House / apartment,3.008.219.178.082.190,7.926.027.397.260.270,1,0,0,0,5.0,FALSE
1891,F,Y,Y,1,Working,Higher education,Separated,House / apartment,4.054.246.575.342.460,17.350.684.931.506.800,1,0,0,0,2.0,FALSE
